ID_Numero,Pergunta_Paciente,Parte_Distorcida,Distorcao_Dominante,Distorcao_Secundaria
2292,"Meu namorado e eu nos conhecemos online e temos um relacionamento de longa distância. Nós conversamos todos os dias, temos visitado um ao outro por uma semana de cada vez, estamos começando a nos conhecer por cerca de um ano. nós conversamos sobre casar também. Nós estamos ambos em nossos 30 anos e nunca nos casamos antes. No entanto, quando entramos em discussão, ele gosta de me criticar o que eu posso tolerar. Embora eu o ame e realmente queira passar o resto da minha vida com ele, eu me recuso a estar envolvido em um relacionamento verbalmente abusivo. Então eu terminei com ele.",Nenhuma,Sem distorcao,Sem distorcao
2294,"Sinto que sou uma pessoa um tanto normal. Estou muito assustada com a ansiedade social para tentar estar . Apesar disso, minha mãe sempre olha para mim com desgosto. Ela uma vez me levou com ela para ir às compras, e quando eu trouxe roupas para o vestiário, ela olhou para mim como se eu estivesse louco por querer comprar alguma coisa (por que me trazer às compras se ela não quer algo???). Ela não gosta quando gasto dinheiro, mesmo que não seja o seu dinheiro. Ela não gosta quando uso shorts (mesmo no calor do verão), ou qualquer coisa semi- agradável, sinto que ela está me envergonhando com os olhos, e nem me visto inadequadamente por causa dos meus problemas com o meu corpo.","Apesar disso, minha mãe sempre olha para mim com desgosto.",Leitura_mental,Sem distorcao
2296,"Cerca de um ano e meio atrás, eu experimentei (o que eu acho que era, mas nunca foi realmente diagnosticado) um período de depressão que durava quase seis meses. Quase todos os dias, eu me arrastava para fora da cama, ia para a escola, e então voltava para casa e voltava para dormir. Enquanto na escola, eu achava pouco a nenhum gozo na companhia dos meus amigos e eu mal conseguia ficar sentado na classe e participar das atividades tediosas e sem sentido. Eu muitas vezes pensei sobre suicídio, mas finalmente decidi que eu estaria muito assustado de falhar e acabar pior para tentar. No entanto, eu me lembro distintamente de sentir como se eu não me importaria se um carro me batesse enquanto atravessava a rua. Eu praticamente nunca comeu durante o dia; eu iria rápido desde o momento em que acordei até cerca de 22:00 quando eu estava tão faminto que eu muitas vezes me agaçava em qualquer coisa que eu poderia encontrar. Foi também durante este tempo que eu comecei a auto- avariar habitualmente.","No entanto, lembro- me claramente de me sentir como se não me importasse se um carro me batesse enquanto atravessava a rua.",Pensamento_tudo_ou_nada,Sem distorcao
2297,"Do EUA: Oi, sou uma mulher e um júnior no ensino médio. Eu acho que posso ser gay, mas eu não sei, e é frustrante e assustador. Eu pensei que eu gostava de meninos até agora. Todo o ensino médio tudo o que eu sempre quis era um namorado. Eu era menino louco e eu queria namorar todos os meninos na escola. Agora, eu tenho um namorado, e quando começamos a namorar, eu realmente gostei dele. Eu adorava segurar a mão com ele e abraçar. Mas depois de cerca de 4 meses eu não tenho nenhum interesse em tocá-lo ou beijá-lo ou até mesmo falar com ele. Mas eu não sei se isso é porque eu não tenho sentimentos por ele especificamente, ou meninos em geral.","Acho que posso ser gay, mas não sei, e é frustrante e assustador.",Declaracoes_de_Deveria,Sem distorcao
2299,"Do Canadá: Eu tenho namorado meu namorado há alguns meses, ele tem um filho de quase 3 anos. Não temos ideia de quando eu deveria encontrar o filho dele (meu próprio terapeuta sugeriu 6 - 12 meses após a separação para dar tempo à criança para lamentar que faz 8 meses desde que meu namorado e sua ex divisão).",Nenhuma,Sem distorcao,Sem distorcao
2300,"Bom dia senhor/madam: somos um casal velho que não conseguiu convencer o nosso único filho a não se casar com a filha de uma mãe esquizofrênica. nós informamos-lhe que a esquizofrenia de acordo com os médicos é uma condição hereditária, mas ele se vê como um herói/salvo e é firme em se casar com ela. ambos precisamos de conselho e aconselhamento como estamos em desespero. nós tivemos uma vida difícil e eu, em particular, lutei contra grandes chances enquanto meu marido acabou de desistir e ficou em casa - para criar nosso único filho apenas para vê-lo jogar fora a sua vida para agradar uma menina que eu sinto que não deve casar de modo algum dado seu histórico de doença psicótica na família. por favor, ajude-nos. nós nos aproximamos de pastores que nos disseram para simplesmente se submeter aos Senhores vai/propósito. nós nos sentimos atormentados e precisamos do seu apoio e conselho sábio nesta hora de julgamento. por favor, ajude-nos",Nenhuma,Sem distorcao,Sem distorcao
2301,"Eu sofro de problemas de confiança. Eu tende a ter medo de todos, questionar seus motivos e evitar envolver-se em situações sociais com pessoas que eu já conheço há muito tempo e, por isso, sinto-me confortável. Eu acho que minha relação com minha mãe piora as coisas. Ela continua me dando conselhos e fica furiosa se eu a remover. Na maioria das vezes, ela me diz para ter cuidado, não voltar tarde à noite, não voltar para as outras casas das pessoas, não acredito no que todos estão dizendo. Isso me faz sentir inútil e estúpido, como eu não posso cuidar de mim mesma. Também me faz pensar em mim mesma que tenho medo de ter todos os meus apegos sociais. Como é, eu nunca estive em uma relação, porque eu nunca confio nos homens que tentam me pedir para fora. Não estou particularmente ansioso sobre não estar em uma relação, mas eu me pergunto se eu apenas morro ou não preciso de um parceiro agora, ou é mais uma relação de independência autoimposta.","Como é, nunca estive em um relacionamento, porque nunca confio nos homens que tentam me convidar para sair.",Supergeneralizacao,Sem distorcao
2302,"Olá, atualmente estou namorando uma mulher que foi sexualmente agredida quando criança e fisicamente agredida como adulta. Sou uma pessoa muito apaixonada e afetuosa e ela pode estar também às vezes. Mas ultimamente noto que ela se afastou de mim emocionalmente e está mantendo a distância colocando uma parede. Falamos no telefone todos os dias, mas quando se trata de passar tempo juntos sexualmente ou apenas 1 em 1, ela evita. Ela coloca esta persona que ela é muito dura e nada a incomoda, mas quando ela está sozinha quando ela quebra. Você nunca saberá que ela está sofrendo porque ela não vai mostrar você em absoluto. Por causa do abuso físico por seu filho o pai, alguém que ela realmente confiou que ela é muito insegura e não deixa ninguém perto de seu coração. Nós temos uma amizade incrível, mas eu sinto o que ela passou como uma criança e adulto está prejudicando nossa relação. Como lidar com a situação quando ela coloca uma parede e se recusa a comunicar comigo? (idade 37, de EUA)",Nenhuma,Sem distorcao,Sem distorcao
2303,"O princípio principal da minha mãe na vida é a honestidade. Ela ensinou minhas irmãs e eu a ser leal e sempre honesta. Meu respeito por ela diminuiu drasticamente desde que descobri o seu caso com a minha irmã treinadora de esportes. Através de mensagens, eles enviam imagens nuas e sext constantemente, ao ponto em que ela se recusa a ir a qualquer lugar sem o seu telefone porque ela teme que alguém vai pegá-la, ou porque o seu caso tomou completamente todo o seu interesse. Eu estava sentado no sofá há alguns meses, com o meu telefone ao meu lado, coincidência ao lado de minhas mães. Ele zumbido, e acreditando que era meu (alguns temos iPhones brancos), eu pressionei o botão de casa para ver a mensagem de texto. Era uma imagem explícita de seus genitais, com uma legenda suja e centenas de rostos vizinhos. Foi muito NÃO meu pai. Desde então, eu tenho falado com ela sobre isso, dizendo-lhe tudo que eu sentia na nossa cidade.",Nenhuma,Sem distorcao,Sem distorcao
2304,"De Taiwan: Eu costumava viver em um país, e ele não tinha oportunidades para a minha carreira, então eu me mudei. Mas nesse país, eu poderia sair e facilmente encontrar o meu tipo de garota que me atraía. Deu- me motivação para me melhorar como homem, e esperança de encontrar o meu tipo de garota. Fez- me sentir vivo.","Mas nesse país, eu poderia ir lá fora e facilmente encontrar o meu tipo de garota que me atrai.",Raciocinio_emocional,Sem distorcao
2305,"Fui diagnosticado com Aspergers e Depressão Maior, entretanto não tenho certeza se estes diagnósticos estão corretos, pois as alucinações hipnogóticas continuam e francamente, mesmo após dois tipos diferentes de antidepressivos, a minha depressão é apenas marginalmente melhor.",Nenhuma,Sem distorcao,Sem distorcao
2306,"Por alguns anos eu sei ser um pouco diferente dos outros. Eu tenho muito poucas emoções em comparação com outros. Eu não compreendo outros, nem os seus problemas ou dor. Eu não me importo com isso. E ainda assim eu ainda tenho esse tic 24/7 na minha cabeça que me diz para acabar com eles. Eu visualize matá- los e eu gosto disso. Ainda assim, eu entendo que tomar ações reais só me atrasaria para alcançar determinados objetivos. Eu sou bom em esconder- me como todos me percebem ser um cara charmoso, responsável e normal. (esta informação é apenas contexto) Agora, Me colocou a pensar que isso pode não ser como todos pensam e sentem. Psicopatia veio à mente e eu fiz algumas pesquisas. Eu vim para a lista de verificação da psicopatia (PCL- R) e descobri que eu tinha uma pontuação 33/ 40. Claro que eu não sou um profissional, por isso eu gostaria de uma opinião experta neste caso.","Sou bom a esconder- me, pois todos me consideram um cara charmoso, responsável e normal.",Leitura_mental,Sem distorcao
2307,"Do EUA: Minha neta de 13 anos me ligou hoje para me dizer que ela está muito infeliz em casa e que ela está se cortando. Eu perguntei se ela tinha dito a sua mãe. Ela disse sim a primeira vez que ela fez isso há dois anos, quando ela estava no 6o ano. Ela disse que ela queria ajuda e ir a um conselheiro ou médico sobre isso, mas sua mãe nunca a levou. Então agora ela me disse que ela se cortou novamente na semana passada. O que eu faço?? Ela está muito infeliz em casa e não se sente bem consigo mesma.",Nenhuma,Sem distorcao,Sem distorcao
2309,"O meu noivo muda quando estamos ao redor de sua família. Ele é muito gentil comigo, e ele me fala como se eu fosse estupido. Ele simplesmente não me dá a hora do dia. Ele não me olha quando me conta uma história, eu descubro mais quando ele está falando com a mãe sobre o que ele fez esta semana, e quando eu pergunto, ele mal diz nada. Sua atitude é muito negativa para comigo. Eu não entendo por que ele está fazendo isso. Eu tentei falar com ele sobre isso, mas ele diz que eu não sei do que você está falando. Vou tentar dar-lhe um exemplo de algo que ele disse que é bom, e ele vai apenas encolher seus ombros e diz, eu não sei. Eu acho que como nós vamos ser uma família em cerca de 7 dias, eu vou ser capaz de falar com ele, e ele me trata com o mesmo respeito que ele está em casa. Eu não vou me ajudar.","Ele não é muito legal comigo, e fala comigo como se eu fosse estupido.",Leitura_mental,Sem distorcao
2310,"De uma mulher de 18 anos na Escócia: Meu namorado terminou nosso relacionamento de alguns meses atrás. Ele me fez ligar para ele, estava chorando e me disse que estava arrependido, que não podia fazer isso, que estávamos ‘muito distantes quando estávamos juntos` e que ele era ‘diferente comigo do que com os seus amigos.",Nenhuma,Sem distorcao,Sem distorcao
2311,"Eu preciso de ajuda, eu preciso saber o que devo fazer se eu quero estuprar e assassinar pessoas. Im afriad para obter ajuda porque se eu dissesse tudo que eles poderiam me prender, eu só quero ajuda e medicação. Eu tive uma briga física hoje com o meu noivo e eu tentei abraçá-la depois de gritarmos um com o outro, mas ela me disse para parar e deixar ir, mas eu não posso e então ela começou a bater em mim e eu quase apagou de raiva, eu a engasguei e segurou-a na cama e era como se houvesse vozes ao meu redor gritando apenas para levá-la e bate-la contra cada parede e estuprar ela. Eu tenho um passado realmente ruim, eu só quero ficar melhor para nós para ficarmos felizes, mas eles vão me trancar para aqueles pensamentos, eles não podem apenas falar comigo e dar medicação?","Eu tenho um passado realmente ruim, eu só quero ficar melhor para que sejamos felizes, mas eles vão me trancar para aqueles pensamentos, eles não podem apenas falar comigo e dar medicamentos?",Leitura_mental,Sem distorcao
2312,"Quando eu tinha 10 anos, descobri que quando eu tinha dois anos minha mãe tinha sofrido de depressão, meu pai disse que era porque ela estava grávida e então tinha um bebê ainda nascido na víspera de Natal. No entanto, muito pouco depois de meus pais falaram comigo sobre que minha mãe perdeu seu emprego e estava fora de seu trabalho durante dois anos. Ela começou a mudar, ela estava ganhando muito peso e chorava todo o tempo. Toda a minha vida ela tinha sido capaz de dormir muito, mas uma vez que ela perdeu seu trabalho ela não sairia da cama por dias. Ela sempre iria lavar o seu trabalho e ela iria lavar o meu pai de pânico. Ela chegava ao ponto que agora o trabalho e o sono eram.",Eu não era uma boa razão suficiente para ela tentar melhorar Eu não era boa o suficiente para mantê-la feliz Eu não era boa o suficiente para ela porque eu tenho um 92 em biologia e arruinou minhas chances de ir para uma boa faculdade.,Personalizacao,Sem distorcao
2313,"Eu tenho estado neste relacionamento por quase um ano agora e eu estou atualmente lutando com minhas inseguranças bf. Ele acha que ele é curto, não atraente o suficiente e que ele não é considerado um homem no exterior. Eu sabia desde o início da relação, então eu fui muito longe para aumentar sua confiança (sem que ele saiba que eu conheço suas inseguranças). Eu não tive nenhum resultado. Ultimamente eu encontrei um fórum onde ele está postando e dizendo que não há nada mais que a alma esmagadora do que ser um homem. O problema é que suas inseguranças me afetam também. Estou magoado que ele sente assim, estou triste e sinto que eu não sou suficiente. Ainda pior, eu posso confiar nele e sinto a necessidade de espionar – só algumas vezes – para me certificar de que ele faz algo prejudicial para nós. Agora eu quero ajudá-lo a superar essas inseguranças, mas eu nunca posso parar. Eu tentei explicar-lhe que ele não é realmente 5ft8 e que eu sempre deveria ver que ele deve ser aceito que ele deve voltar a jogar em cima dele.",Nenhuma,Sem distorcao,Sem distorcao
2314,"De um jovem nos EUA: tenho experimentado uma grande quantidade de estresse do meu novo relacionamento e família. Nas últimas 2 noites, minha namorada tem recebido mensagens de texto do meu número às 2 estão dizendo que eu queria terminar com ela. Na noite seguinte, ao mesmo tempo, ela recebeu outro texto de uma forma diferente, mas ainda insinuando que eu quero terminar com ela (o segundo texto teve a ver com um Edgar Allan Poe). Havia também imagens postadas no meu instagram por ambos os dias, mesmo depois de eu mudar minha senha após o primeiro dia.",Nenhuma,Sem distorcao,Sem distorcao
2315,"De uma mulher de 25 anos na Índia: Conhecia o cara há 15 anos, uma amizade verdadeira e sólida onde discutimos tudo, mas ele deixou o estado sem adeus. Compartilhamos tudo entre nós, nossas esperanças ambições, vergonhas, segredos, promiscuidade sexual e fraquezas. Eu sempre fui o ombro para chorar quando a série de namoradas intermináveis que waltzed através de sua vida deixou sua picada para trás, chamadas noturnas, paradas no meu lugar apesar dos meus pais, eu estava lá para ele quando eu mais precisava de mim. Eu cuidei dele através de seu compromisso um tanto perturbado para o alívio dos seus pais.",Nenhuma,Sem distorcao,Sem distorcao
2316,"Meu pai e eu costumamos ficar bem. Nós temos muito em comum, mas sempre que ele cozinha ou limpa ele não faz o trabalho corretamente. Por exemplo, ele venceu não lavar as mãos antes de cozinhar ou limpar os lados corretamente. Eu geralmente não é que incomodado por germes, mas todos sabem os fundamentos da higiene na cozinha. Eu tento dizer-lhe que ele deve lavar as mãos, mas ele simplesmente fica irritado, e faz alguma desculpa como ele ‘pensar sobre outras coisas. 9 vezes de 10 ele não faz a lavagem corretamente ou por exemplo, ainda haverá óleo na frigideira. Então, quando eu tento fazê-lo ou eu digo que é impuro ele simplesmente fica irritado e diz que seu ser um pouco irritante agora quando eu estou apenas tentando fazer com que minha irmã e eu temos uma comida saudável em uma cozinha limpa. Minha mãe geralmente se certifica de que a cozinha e tudo o resto está limpo, mas ela está longe dela, vendo a minha avó que vai para dentro de sua cirurgia em breve. Agora parece que ele não pode deixar de fazer o meu pai em breve.",Meu pai e eu costumamos nos dar muito bem.,Filtro_mental,Sem distorcao
2317,"Por anos, eu tenho sentido ódio para com tudo, pessoas, eu mesmo, vivo, amizade. Sinto que odeio tudo até o ponto em que meu peito literalmente dói e quer arrancar meu coração, eu não quero me encontrar constantemente fantasiando em quebrar os ossos de alguém simplesmente porque eles entraram na minha linha de visão ou para colocar o mundo em chamas apenas para ver todos e tudo queimando e gritando em dor e desespero, ou para cortar alguém simplesmente porque eu quero vê- los me odeia. Eu não posso controlar minhas emoções com lógica como eu costumava, os pensamentos não vão embora. Eu já não entendo as pessoas e eu as odeio tanto para socializar.","Há anos, eu tenho sentido ódio para com tudo, pessoas, eu mesmo, vivo, amizade.",Filtro_mental,Supergeneralizacao
2318,"A verdade é que eu não quero ter um dia romântico, mas eu nunca quero ter um dia romântico. Há alguém que me diz que eu deveria ter um relacionamento, mas o outro lado de mim não quer nada, e até mesmo pensar em estar em uma realidade, eu não quero que eu fique doente. Todo mundo me diz que eu deveria ter um relacionamento: Como posso dizer que eu não quero algo se eu já tentei isso? Há 2 dias eu me inscrevi em um site de encontros online. Eu conversei com alguns caras e um parece estar interessado em mim. Ele é bonito e tem uma personalidade incrível, mas até mesmo pensar em conhecê-lo ou ter um relacionamento com ele me enjoa não por causa dele... por causa de mim e eu me arrependo de me inscrever no site. Eu posso imaginar ter sentimentos por ele e eu me sinto culpado porque eu acho que ele está procurando algo que eu não posso dar a ele e ele é realmente legal e eu não quero ferir um sentimento.","Há dois lados de mim. Há um pensando que eu deveria ter um relacionamento, mas o outro lado de mim não quer nada, e mesmo pensando em estar em uma realidade faz aquele lado de mim ficar doente. Todo mundo me dizendo que eu deveria ter um relacionamento: Como posso dizer que eu não quero algo se eu nem sequer tentei?",Declaracoes_de_Deveria,Sem distorcao
2319,"De um cara de 16 anos em Marrocos: Considere esta uma compilação de todos os tópicos do Yahoo que nunca foram de qualquer utilidade para determinar como eu sou. É meio difícil colocá- lo tudo em um tópico, então eu vou fornecer declarações sobre mim mesmo, que é mais fácil para mim. Eu venho aqui procurando conselhos sobre se eu deveria ver um psicólogo ou não e, o mais importante, por que eu deveria me incomodar em fazer isso.",Nenhuma,Sem distorcao,Sem distorcao
2320,"Tenho uma tia que está constantemente me aborrecendo e dizendo coisas prejudiciais para mim. Ela sempre foi difícil, mas o abuso verbal piorou desde que a mamãe faleceu há alguns anos. Acho que minha tia sente que porque perdi a única pessoa que estava sempre do meu lado que ela pode me tratar como ela quiser.",Acho que minha tia sente isso porque perdi a única pessoa que sempre estava do meu lado que ela pode me tratar como ela quiser.,Leitura_mental,Sem distorcao
2321,"Eu não me sinto assim no dia, mas assim que o sol se pôr, tenho a vontade de matar alguém. Eu não sinto a necessidade de me matar, embora já tenha tido pensamentos suicidas. Começo a traçar maneiras de matar pessoas e planejar coisas como esta em detalhe. Também comecei a ler romances e livros do crime para fazer com a morte. Contei ao meu amigo sobre isso e ela recomendou que eu encontrasse ajuda. Isso me assusta pensar que eu tenho apenas 13 e estou tendo estes tipos de pensamentos escuros. Não tenho certeza o que fazer sobre isso, mas se você pudesse ajudar, isso seria ótimo. Obrigado.",Nenhuma,Sem distorcao,Sem distorcao
2322,"Meu filho adulto foi diagnosticado com esquizofrenia há cerca de 15 anos, e eu notei um declínio acentuado recentemente devido ao uso de metanfetamina e também uso prévio de especiarias de drogas sintéticas. Ele agora usa Marijuana e parece- me que ela realmente tem um efeito positivo sobre ele e o acalma. Eu também notei no último mês que ele tem um aumento do uso de nicotina, afirmando que ele acalma a mente. Ambos são muito curtos em sua calmação e requer mais para realizar os mesmos efeitos. Eu vi estudos conflitantes sobre se Marijuana causa esquizofrenia. Eu me pergunto o que afetaria a alguém que teve esta doença por anos.",Nenhuma,Sem distorcao,Sem distorcao
2323,"Quando eu tinha três anos, eu disse que eu era responsável pela morte do pai dela (morto de um ataque ao coração quando eu tinha dois meses). Ao longo dos anos eu tinha problemas, primeiro insomnio quando eu tinha sete (podia parar de pensar em um sem-abrigo dormindo sob a chuva). Sempre me sentia um medo, ele me disse que ele era um pouco hiperativo e me dava ritalin quando eu tinha 10 anos. Eu estava mais tarde desdiagnosticado. Eu me recusei a ir buscar terapia porque eu pensei que não era um certo. Eu estava no colégio de 13 a 18 anos, ele estava me deixando em pânico, ele estava me deixando em pânico e me deixava em pânico quando eu estava no meu primeiro ano, mas eu tinha 2 anos desrespeitado. Eu tinha um casal de puxados e me empurrava para beber muito. Eu comecei a fumar quando eu era uma menina chamada de Anna, meu primeiro amor.",Quando eu tinha três anos eu disse à minha mãe que eu era responsável pela morte do pai dela (morto de um ataque cardíaco quando eu tinha 2 meses de idade).,Personalizacao,Sem distorcao
2324,"Eu comecei a ouvir vozes na minha cabeça aos 24 anos de idade, o que é estranho porque eu não tenho tido nenhum histórico mental psicótico nunca na minha vida até agora. As vozes soam reais como se estivesse sendo transmitida para mim e as vozes não são altas, ele nivela para onde eu nunca posso ouvir exatamente o que está sendo dito, se eu tentar muito duro para ouvi-lo irá embora, mas a minha mente mais deriva e presta atenção para algo mais com o pensamento de ouvir vozes escorrendo na parte de trás da minha mente as vozes voltam, como se quem alguma vez está transmitindo isso para mim está tentando muito difícil de me fazer esquizofrênico e aparecer como uma pessoa esquizofrênica. Eu sei que eu não sou esquizofrênico, eu estou bastante consciente de tudo, eu posso separar a imaginação da realidade, mas o que está acontecendo comigo está cheio de morte na cabeça em real e eu não sei o que fazer sobre isso ou como está sendo feito Eu tenho estado em medicina psicótica pelo menos 4 eu não acho que essas vozes estão vindo de alguma maneira positiva para mim.","Eu sei que não sou esquizofrênico, estou bastante consciente de tudo, eu posso separar a imaginação da realidade, mas o que está acontecendo comigo está completamente morto em real e eu não sei o que fazer sobre isso ou como está sendo feito Eu estive em medicina psicótica pelo menos 4 nenhum deles pará-lo",Rotulacao,Supergeneralizacao
2325,"De uma jovem de 17 anos na Nova Zelândia: No último ano ou assim, tenho tido problemas com motivação, pessoas, membros da família, e especialmente eu mesmo. Toda a minha vida eu teria uma fase semanal de ser realmente enérgico ou em algo e, eventualmente, mas indefinidamente, eu simplesmente afundaria de volta a me sentir muito desesperada, apenas realmente virando um desperdício de espaço realmente.",Nenhuma,Sem distorcao,Sem distorcao
2326,"Eu não tenho um distúrbio bipolar. Mas eu não tenho um distúrbio bipolar. A personalidade não pode às vezes parecer bipolar? Às vezes eu não tenho um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, sinto-me um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um distúrbio, um dist.","Então tenho tempos, provavelmente mais frequentemente, onde sinto pena de mim mesmo, sinto- me feio, estúpido e mal posso limpar meu apartamento ou cuidar dos meus animais de estimação.",Filtro_mental,Rotulacao
2327,"Eu sempre me preocupava com linhas específicas de versos de música e insultos para mim mesmo que se repetiam na minha cabeça uma vez e outra vez. Às vezes eu me detenho por quarenta e cinco minutos. Isso acontece em momentos aleatórios. Por exemplo, eu acordo de manhã com apenas a primeira linha de um refrão preso na minha cabeça e continuo repetindo até que desapareça por si só. Os insultos: sinto que se repetindo em voz alta eles só repetem na minha cabeça como a canção lírica. Os insultos são explícitos e eu não quero pensar em mim mesmo como me desapareço quando eu me desapareço, mas sinto como se eles fossem dirigidos contra mim por outra pessoa na minha cabeça. Eu nunca me sinto como se tivessem um momento de silêncio na minha cabeça. Eu tenho uma ansiedade terrível e ambas as questões começam a desabar na minha cabeça e, em seguida, eu não consigo me desatar na minha cabeça.","Tudo circula tão rapidamente que, às vezes, não consigo agarrar um pensamento completo e acabei me confundindo com o que eu estou pensando ou como eu me sinto.",Filtro_mental,Maximizacao
2328,"Sei que sou uma pessoa de tipo introvertido, mas o que eu estou tendo problemas é que eu não gosto das pessoas. Eu não vou dizer que os odeio nem gostaria de prejudicá-los, mas acho que é muito difícil tolerar as pessoas...Eu acho que as pessoas em geral são idiotas. Por causa do meu geralmente não gosto das pessoas e vejo que eles são todos idiotas não importa se você tem educação superior todos são um idiota e as pessoas são criaturas desagradáveis. Me preocupa, eu estou desempregado no momento e quando penso em trabalhar com as pessoas eu fico muito... desanimado. Eu não quero interagir com ninguém. Eu acho que fazer pequenas conversas e encontrar novas pessoas para ser muito difícil. Eu me sinto sobrecarregado de pensar em interagir com outras pessoas. Eu também quero, mas ao mesmo tempo, eu começo a pensar o que eu diria, eu soarei como um idiota, eu não vou gostar deles, e eu não vou desamar com a minha mãe.","Eu não vou dizer que os odeio nem gostaria de lhes fazer mal, mas acho muito difícil tolerar as pessoas...Acho que as pessoas em geral são idiotas.",Supergeneralizacao,Sem distorcao
2329,"A partir dos EUA: Por cerca de 7 anos, eu mal consigo passar por uma conversa sem chorar. É humilhante e desconfortável para todos os envolvidos. Qualquer coisa pode acioná-la, mas eu pareço tê-la reduzido a três gatilhos gerais. Todos estes gatilhos são coisas que eu normalmente nunca daria um segundo pensamento, a não ser irromper em lágrimas sobre. 1) Qualquer atividade de grupo grande – jogos de beisebol, performances de coro, performances escolares das crianças. Se um grupo está juntos e eu estou parte dele, em algum momento eu choro. 2) Quando alguém compartilha algo menos sentimental. Por exemplo – um amigo meu estava falando sobre a formatura de seu filho. Seu professor ensinou aos filhos o sinal de linguagem de sinais para que eu o amasse para que o próximo ano que seria o seu sinal secreto em torno da escola. Bonito? Bonito. Ela estava me dizendo isso e eu estou em lágrimas! Até o ponto que eu poderia falar. Isso acontece todo o tempo. 3) Sempre que eu tenho que falar sobre qualquer coisa espiritual. Eu quase parei de falar de qualquer coisa sobre a igreja.",Nenhuma,Sem distorcao,Sem distorcao
2330,"Sempre que estou segurando algo afiado nas minhas mãos e estou perto de alguém, pergunto- me o que aconteceria se eu os apunhalasse com ele. Eu não ficaria com raiva, eu ficaria apenas curioso, principalmente sobre como o sangue é. Fiquei tão curioso que na semana passada, cortei minha mão com uma faca para poder ver o sangue, e não percebi que era estranho até que eu estava limpando. Ultimamente, sempre que toco em alguém, comecei a pensar sobre seus interiores e me pergunto como eles seriam cortados.",Nenhuma,Sem distorcao,Sem distorcao
2331,"Para começar, eu deveria explicar eu sempre fui bastante imaginativo, um traço que eu tinha perdido quando eu amadureci. Eu poderia pensar as coisas em ser, ver o futuro, e eu causava a morte de meu avô, pegando um centavo que estava enfrentando colas-up. Você mente, eu estava bem no ensino médio e ainda encontrava pistas e simbolismo onde eu sabia que eles certamente não residiam. Mas estes não me fazem mal, realmente. O mais prejudicial destas era uma obsessão com o meu peso. O medo de ficar gordo lentamente transformado em o medo de que eu já tinha um pouco de pêlo-desapareceu que eles eram tão gêmeos e que a minha percepção era desagradável, que logo escalou para a acusação de que todos os outros estavam guardando o que eu realmente me parecia, muitas vezes me tornava obsessivo sobre a ingestão e queimava de calorias. Então, um par de meses mais tarde, eu tinha feito um pequeno pêlo-desaparecer-se como o meu pêlo-desaparecimento.","Eu poderia pensar as coisas no ser, ver o futuro, e eu tinha causado a morte do meu avô, pegando um centavo que tinha enfrentado em cima. Quando minha mãe me enviou as fotos que ela tirou, eu tinha tanta ansiedade que chorei. Foi um pânico terrível.",Personalizacao,Filtro_mental
2332,"Eu só quero tirar isso do meu peito, e eu realmente não sei se eu nunca conseguirei a resposta que eu quero ouvir. Minha vida inteira, eu nunca senti que eu pertencia ao mundo... Eu não vejo o valor de qualquer um dos frívolos, uhg. Minha família não me entende e me rotula antes mesmo de tentar. Deus sempre foi um centro na minha vida familiar, mas nunca sentiu a fé em mim. Todos os anos da escola era o mesmo; Eu era o tímido introvertido com poucos amigos que ainda, até hoje, não me conhecem tão bem. Eu sempre me mascaro e só mostro às pessoas o que elas querem ver (um traço desenvolvido de intimidação e medo). Com o tempo, eu me tornei viciada em remover-me da minha pele de qualquer forma possível, agradeço a Deus que ele não tenha me deixado mal o suficiente para me tornar prejudicial. Eu odeio ser — bem — mas esta casca ainda deve ser mantida. Por anos eu coloquei a culpa em um buraco do meu primeiro ano de vida, mas eu sempre posso tentar mudar, mas nunca vou tentar a minha mente.","A minha vida inteira, eu nunca senti que pertencia ao mundo... Eu não vejo o valor de nenhum dos frívolos, uhg.",Adivinhacao,Sem distorcao
2333,"De uma criança de 17 anos no Canadá: eu tenho quatro amigos. Costumamos ser realmente bons amigos, mas mesmo assim, fui constantemente deixado de fora desde que dois deles eram melhores amigos, os outros dois eram melhores amigos, e eu era o extra. Ultimamente, eles começaram a pensar que eu sou irritante. Eles constantemente conversam em um grupo sem mim. Eles fizeram tantos planos sem mim. Na escola, eles ainda falam comigo e me suportam.","Costumávamos ser realmente bons amigos, mas mesmo assim, eu fui constantemente deixado de fora já que dois deles eram melhores amigos, os outros dois eram melhores amigos, e eu era o extra. Ultimamente, eles começaram a pensar que eu sou irritante.",Leitura_mental,Sem distorcao
